time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
12.796541,-1.044790,-1.044158,5.942919,5.741410
12.801543,-1.014930,-1.021181,5.991460,5.770599
12.806545,-0.984830,-0.962205,6.038680,5.891762
12.811547,-0.954500,-0.938587,6.084154,5.922392
12.816549,-0.923946,-0.902943,6.128445,5.971484
12.821551,-0.893174,-0.879052,6.171603,6.002871
12.826553,-0.862189,-0.842935,6.213964,6.049619
12.831555,-0.830993,-0.818709,6.256020,6.082349
12.836557,-0.799586,-0.782112,6.298227,6.129290
12.841559,-0.767967,-0.757562,6.340951,6.161240
12.846561,-0.736134,-0.720513,6.383708,6.203489
12.851563,-0.704088,-0.695684,6.426061,6.231396
12.856565,-0.671830,-0.658212,6.468916,6.275358
12.861567,-0.639355,-0.633049,6.512344,6.312770
12.866570,-0.606664,-0.595092,6.555553,6.354702
12.871572,-0.573755,-0.569672,6.598986,6.384409
12.876574,-0.540630,-0.531251,6.642458,6.434531
12.881576,-0.507286,-0.505492,6.686707,6.463510
12.886578,-0.473717,-0.466611,6.731719,6.517107
12.891580,-0.439922,-0.440488,6.777420,6.549016
12.896582,-0.405897,-0.401076,6.823454,6.600771
12.901584,-0.371642,-0.374630,6.869416,6.631082
12.906586,-0.337159,-0.304824,6.914245,6.791809
12.911588,-0.302457,-0.277635,6.957965,6.821186
12.916590,-0.267536,-0.236608,7.001480,6.870546
12.921592,-0.232400,-0.209104,7.044434,6.909436
12.926594,-0.197052,-0.167548,7.086234,6.955816
12.931596,-0.161496,-0.139711,7.127583,6.990201
12.936598,-0.125735,-0.097689,7.168584,7.032195
12.941600,-0.089771,-0.069526,7.208680,7.059809
12.946602,-0.053612,-0.027079,7.247011,7.106563
12.951604,-0.017266,0.001384,7.283776,7.136542
12.956606,0.019258,0.044290,7.318683,7.177457
12.961608,0.055951,0.073021,7.351657,7.202937
12.966610,0.092804,0.116303,7.382769,7.234338
12.971612,0.129804,0.145266,7.411296,7.253819
12.976614,0.166940,0.188843,7.437329,7.280438
12.981616,0.204198,0.217986,7.460769,7.295218
12.986618,0.241565,0.261805,7.481650,7.315836
12.991620,0.279030,0.291083,7.499955,7.327386
12.996622,0.316577,0.335090,7.515502,7.347962
13.001624,0.354195,0.364461,7.528621,7.358051
13.006626,0.391872,0.427273,7.539779,7.420788
13.011628,0.429601,0.456925,7.549508,7.425460
13.016630,0.467372,0.501487,7.557097,7.430210
13.021632,0.505174,0.531268,7.562137,7.432588
13.026634,0.542993,0.575863,7.564578,7.432705
13.031636,0.580816,0.605573,7.564506,7.433759
13.036638,0.618632,0.650163,7.561937,7.428556
13.041640,0.656427,0.679866,7.556725,7.419509
13.046642,0.694188,0.724353,7.548717,7.406690
13.051644,0.731900,0.753991,7.537682,7.398208
13.056646,0.769548,0.798345,7.524056,7.379142
13.061648,0.807122,0.827843,7.508389,7.363595
13.066650,0.844612,0.871982,7.490764,7.342174
13.071652,0.882009,0.901362,7.471802,7.328256
13.076654,0.919308,0.945267,7.451466,7.297339
13.081656,0.956501,0.974466,7.429966,7.275101
13.086658,0.993584,1.018056,7.407460,7.242302
13.091660,1.030549,1.047031,7.383050,7.219304
13.096663,1.067387,1.090280,7.357311,7.185489
13.101665,1.104095,1.118974,7.331165,7.162090
13.106667,1.140668,1.183419,7.303142,7.160986
13.111669,1.177095,1.212046,7.273607,7.136755
13.116671,1.213372,1.254790,7.243146,7.100811
13.121673,1.249495,1.283165,7.211854,7.070096
13.126675,1.285457,1.325490,7.179384,7.023983
13.131677,1.321252,1.353560,7.145367,6.997744
13.136679,1.356874,1.395447,7.110274,6.951509
13.141681,1.392318,1.423219,7.074440,6.921028
13.146683,1.427581,1.464644,7.037748,6.873702
13.151685,1.462656,1.492107,6.999919,6.842831
13.156687,1.497540,1.533076,6.961233,6.797401
13.161689,1.532229,1.560225,6.922021,6.760137
13.166691,1.566720,1.600670,6.882097,6.704872
13.171693,1.601008,1.627459,6.840943,6.668193
13.176695,1.635086,1.667351,6.798651,6.612792
13.181697,1.668949,1.693772,6.755205,6.575500
13.186699,1.702593,1.733109,6.711104,6.512691
13.191701,1.736014,1.759118,6.665926,6.468442
13.196703,1.769206,1.797824,6.620101,6.414084
13.201705,1.802167,1.823424,6.573553,6.374337
13.206707,1.834894,1.887191,6.526875,6.407662
13.211709,1.867388,1.912765,6.480073,6.365027
13.216711,1.899649,1.950845,6.433486,6.304670
13.221713,1.931676,1.976090,6.386879,6.259832
13.226715,1.963472,2.013508,6.340543,6.190399
13.231717,1.995035,2.038257,6.293967,6.153143
13.236719,2.026364,2.075042,6.247293,6.088116
13.241721,2.057460,2.099358,6.200402,6.043040
13.246723,2.088320,2.135498,6.153001,5.981929
13.251725,2.118942,2.159396,6.105453,5.946434
13.256727,2.149326,2.194968,6.057264,5.890692
13.261729,2.179464,2.218463,6.007983,5.842729
13.266731,2.209356,2.253394,5.958702,5.779939
13.271733,2.239002,2.276541,5.909580,5.740863
13.276735,2.268402,2.310845,5.860159,5.672755
13.281737,2.297554,2.333402,5.810410,5.626269
13.286739,2.326457,2.367020,5.760632,5.558892
13.291741,2.355110,2.389305,5.710710,5.517354
13.296743,2.383513,2.422286,5.660372,5.456213
13.301745,2.411661,2.444159,5.608922,5.416039
13.306747,2.439550,2.518763,5.557371,5.486354
13.311749,2.467184,2.540714,5.506345,5.437460
13.316751,2.494563,2.573195,5.455531,5.369840
13.321754,2.521688,2.594702,5.404653,5.325052
13.326756,2.548559,2.626513,5.353938,5.256469
13.331758,2.575176,2.647485,5.303221,5.210215
13.336760,2.601539,2.678612,5.252052,5.143311
13.341762,2.627645,2.699142,5.200574,5.098714
13.346764,2.653492,2.729588,5.148571,5.032158
13.351766,2.679078,2.749660,5.096301,4.984019
13.356768,2.704403,2.779420,5.043937,4.915969
13.361770,2.729465,2.799062,4.991215,4.871716
13.366772,2.754262,2.828162,4.938225,4.804984
13.371774,2.778794,2.847296,4.885077,4.755764
13.376776,2.803060,2.875702,4.831999,4.688660
13.381778,2.827060,2.894415,4.778810,4.645823
13.386780,2.850795,2.922146,4.725622,4.577464
13.391782,2.874262,2.940447,4.672073,4.532112
13.396784,2.897461,2.967513,4.618289,4.471303
13.401786,2.920390,2.985301,4.564121,4.418031
13.406788,2.943046,3.022047,4.509090,4.449729
13.411790,2.965424,3.039863,4.452749,4.398907
13.416792,2.987515,3.066105,4.395174,4.321972
13.421794,3.009316,3.083327,4.336762,4.278626
13.426796,3.030825,3.108839,4.278414,4.201908
13.431798,3.052040,3.125587,4.219341,4.155037
13.436800,3.072958,3.150362,4.159470,4.076538
13.441802,3.093575,3.166622,4.099661,4.025051
13.446804,3.113895,3.190612,4.039896,3.949376
13.451806,3.133913,3.206362,3.979455,3.900161
13.456808,3.153628,3.229612,3.918835,3.817683
13.461810,3.173040,3.244813,3.857764,3.765441
13.466812,3.192146,3.267254,3.796997,3.693512
13.471814,3.210948,3.282047,3.735865,3.648214
13.476816,3.229443,3.303784,3.674387,3.568166
13.481818,3.247631,3.318106,3.612994,3.516536
13.486820,3.265512,3.339033,3.552056,3.434365
13.491822,3.283091,3.352823,3.491486,3.392268
13.496824,3.300367,3.373038,3.431274,3.321588
13.501826,3.317345,3.386202,3.371618,3.267654
13.506828,3.334026,3.405884,3.313050,3.210334
13.511830,3.350418,3.418613,3.255332,3.162175
13.516832,3.366524,3.437430,3.198164,3.083312
13.521834,3.382344,3.449718,3.141394,3.036869
13.526836,3.397882,3.467779,3.085275,2.957652
13.531838,3.413140,3.479578,3.029106,2.913375
13.536840,3.428118,3.496923,2.973148,2.841983
13.541842,3.442816,3.508250,2.917521,2.792023
13.546844,3.457237,3.524851,2.862077,2.715820
13.551847,3.471382,3.535668,2.807057,2.666880
13.556849,3.485254,3.551533,2.752441,2.601038
13.561851,3.498853,3.561895,2.698255,2.552725
13.566853,3.512182,3.577055,2.644296,2.479759
13.571855,3.525241,3.586917,2.589874,2.431421
13.576857,3.538026,3.601357,2.535191,2.357697
13.581859,3.550538,3.610836,2.480396,2.314509
13.586861,3.562776,3.624586,2.425538,2.249082
13.591863,3.574738,3.633517,2.370354,2.202782
13.596865,3.586424,3.646586,2.315037,2.131456
13.601867,3.597833,3.655095,2.259737,2.091037
13.606869,3.608963,3.678995,2.203163,2.068540
13.611871,3.619803,3.687226,2.144652,2.023069
13.616873,3.630348,3.699228,2.085202,1.957000
13.621875,3.640595,3.706921,2.025388,1.911941
13.626877,3.650540,3.718245,1.964707,1.833451
13.631879,3.660182,3.725548,1.904020,1.781402
13.636881,3.669519,3.736074,1.842866,1.702462
13.641883,3.678550,3.742838,1.782048,1.653211
13.646885,3.687279,3.752606,1.721573,1.579957
13.651887,3.695706,3.758875,1.661349,1.529687
13.656889,3.703831,3.767899,1.600850,1.453101
13.661891,3.711654,3.773588,1.540629,1.396120
13.666893,3.719176,3.781820,1.480206,1.320084
13.671895,3.726397,3.787168,1.419933,1.273366
13.676897,3.733315,3.794672,1.359468,1.202849
13.681899,3.739930,3.799449,1.298604,1.152575
13.686901,3.746241,3.806217,1.238000,1.081136
13.691903,3.752248,3.810373,1.177163,1.030874
13.696905,3.757951,3.816412,1.116283,0.959239
13.701907,3.763350,3.820220,1.055672,0.904925
13.706909,3.768442,3.833033,0.993176,0.882463
13.711911,3.773217,3.836563,0.929332,0.828432
13.716913,3.777670,3.841368,0.864851,0.745176
13.721915,3.781800,3.844302,0.799924,0.690399
13.726917,3.785605,3.848288,0.734969,0.612708
13.731919,3.789084,3.850667,0.669682,0.563695
13.736921,3.792236,3.853874,0.604273,0.481287
13.741923,3.795060,3.855745,0.538525,0.430036
13.746925,3.797554,3.858159,0.472145,0.350891
13.751927,3.799715,3.859485,0.405680,0.296038
13.756929,3.801546,3.861079,0.339630,0.208442
13.761931,3.803046,3.861942,0.273846,0.157408
13.766933,3.804221,3.862720,0.209188,0.070676
13.771935,3.805074,3.862896,0.145205,0.014550
13.776937,3.805610,3.862821,0.081855,-0.060295
13.781940,3.805832,3.862507,0.019429,-0.112541
13.786942,3.805744,3.861686,-0.042100,-0.189382
13.791944,3.805350,3.860790,-0.103230,-0.245069
13.796946,3.804650,3.859159,-0.164436,-0.320483
13.801948,3.803644,3.857907,-0.225701,-0.365548
13.806950,3.802331,3.880609,-0.287584,-0.369230
13.811952,3.800706,3.878987,-0.349806,-0.417257
13.816954,3.798771,3.876328,-0.411961,-0.495708
13.821956,3.796525,3.874274,-0.474180,-0.542784
13.826958,3.793967,3.870865,-0.536440,-0.616583
13.831960,3.791098,3.868301,-0.598920,-0.662315
13.836962,3.787917,3.864176,-0.660852,-0.737305
13.841964,3.784428,3.861172,-0.722373,-0.786991
13.846966,3.780632,3.856299,-0.783463,-0.860888
13.851968,3.776533,3.852814,-0.844318,-0.910055
13.856970,3.772128,3.847186,-0.905344,-0.987000
13.861972,3.767419,3.843185,-0.966146,-1.035764
13.866974,3.762407,3.836812,-1.026371,-1.111657
13.871976,3.757095,3.832408,-1.086308,-1.156976
13.876978,3.751484,3.825302,-1.146266,-1.240194
13.881980,3.745574,3.820209,-1.206017,-1.286196
13.886982,3.739365,3.812335,-1.265459,-1.362730
13.891984,3.732860,3.806776,-1.324888,-1.415411
13.896986,3.726057,3.798129,-1.384365,-1.491451
13.901988,3.718956,3.792050,-1.443861,-1.542655
13.906990,3.711552,3.803544,-1.506069,-1.549286
13.911992,3.703828,3.797245,-1.570802,-1.602297
13.916994,3.695778,3.787467,-1.636156,-1.682788
13.921996,3.687404,3.780653,-1.700474,-1.733046
13.926998,3.678713,3.770097,-1.763127,-1.810581
13.932000,3.669715,3.762807,-1.823334,-1.859263
13.937002,3.660426,3.751501,-1.880655,-1.932604
13.942004,3.650859,3.743730,-1.934490,-1.974838
13.947006,3.641036,3.731755,-1.984265,-2.035325
13.952008,3.630976,3.723574,-2.029662,-2.072752
13.957010,3.620704,3.711037,-2.070481,-2.121218
13.962012,3.610241,3.702528,-2.106796,-2.150882
13.967014,3.599609,3.689521,-2.138586,-2.197927
13.972016,3.588832,3.680701,-2.166349,-2.217598
13.977018,3.577927,3.667326,-2.190208,-2.250317
13.982020,3.566914,3.658305,-2.210348,-2.269442
13.987022,3.555811,3.644639,-2.227150,-2.292589
13.992024,3.544633,3.635459,-2.240821,-2.305127
13.997026,3.533396,3.621602,-2.251397,-2.318531
14.002028,3.522115,3.612333,-2.258926,-2.328369
14.007030,3.510805,3.627090,-2.263838,-2.245943
14.012033,3.499478,3.618109,-2.266032,-2.250207
14.017035,3.488149,3.604606,-2.265412,-2.252521
14.022037,3.476830,3.595459,-2.262104,-2.247486
14.027039,3.465536,3.581979,-2.256330,-2.243020
14.032041,3.454278,3.573049,-2.248358,-2.240291
14.037043,3.443065,3.559629,-2.238395,-2.229657
14.042045,3.431908,3.550705,-2.226450,-2.221333
14.047047,3.420816,3.537397,-2.212883,-2.210203
14.052049,3.409796,3.528548,-2.197783,-2.205173
14.057051,3.398857,3.515350,-2.181173,-2.189703
14.062053,3.388005,3.506642,-2.162935,-2.175217
14.067055,3.377248,3.493623,-2.143458,-2.157624
14.072057,3.366593,3.484934,-2.122743,-2.146437
14.077059,3.356045,3.472094,-2.100697,-2.127844
14.082061,3.345610,3.463559,-2.077465,-2.113730
14.087063,3.335295,3.450931,-2.053198,-2.087158
14.092065,3.325105,3.442837,-2.027825,-2.058750
14.097067,3.315044,3.430541,-2.001503,-2.029131
14.102069,3.305119,3.422215,-1.974012,-2.014291
14.107071,3.295332,3.425296,-1.946170,-1.989923
14.112073,3.285686,3.417467,-1.917912,-1.967699
14.117075,3.276183,3.405709,-1.889199,-1.938455
14.122077,3.266824,3.397874,-1.860313,-1.914655
14.127079,3.257609,3.386441,-1.831362,-1.885729
14.132081,3.248539,3.378917,-1.802560,-1.864987
14.137083,3.239613,3.367796,-1.773937,-1.831017
14.142085,3.230828,3.360486,-1.745664,-1.808135
14.147087,3.222183,3.349703,-1.717984,-1.779251
14.152089,3.213675,3.342602,-1.690497,-1.762640
14.157091,3.205304,3.332080,-1.663463,-1.737452
14.162093,3.197066,3.325125,-1.636929,-1.716863
14.167095,3.188960,3.314876,-1.610852,-1.688972
14.172097,3.180983,3.308050,-1.585249,-1.676832
14.177099,3.173132,3.298057,-1.559905,-1.643660
14.182101,3.165409,3.291509,-1.534694,-1.626875
14.187103,3.157810,3.281811,-1.509819,-1.600374
14.192105,3.150335,3.275239,-1.485455,-1.588024
14.197107,3.142980,3.265758,-1.461224,-1.565224
14.202109,3.135746,3.259825,-1.437084,-1.538879
14.207111,3.128632,3.261689,-1.413403,-1.433623
14.212113,3.121634,3.255957,-1.390109,-1.420081
14.217115,3.114753,3.247478,-1.367267,-1.398433
14.222117,3.107983,3.241724,-1.345088,-1.372794
14.227119,3.101323,3.233534,-1.323287,-1.350388
14.232121,3.094771,3.228069,-1.302016,-1.330574
14.237123,3.088323,3.220130,-1.281293,-1.307351
14.242126,3.081978,3.214930,-1.261144,-1.298588
14.247128,3.075731,3.207179,-1.241379,-1.277744
14.252130,3.069583,3.202030,-1.221957,-1.270931
14.257132,3.063530,3.194438,-1.203134,-1.251083
14.262134,3.057570,3.189397,-1.184665,-1.242113
14.267136,3.051701,3.181991,-1.166597,-1.218906
14.272138,3.045921,3.177356,-1.149109,-1.195486
14.277140,3.040227,3.170229,-1.131923,-1.175204
14.282142,3.034618,3.165536,-1.115081,-1.162491
14.287144,3.029093,3.158602,-1.098486,-1.141864
14.292146,3.023649,3.154162,-1.082123,-1.125700
14.297148,3.018288,3.147438,-1.065752,-1.112017
14.302150,3.013008,3.142700,-1.049560,-1.107553
14.307152,3.007808,3.126275,-1.033390,-1.123872
14.312154,3.002690,3.121841,-1.017302,-1.112893
14.317156,2.997652,3.115196,-1.001255,-1.098249
14.322158,2.992693,3.110852,-0.985205,-1.087419
14.327160,2.987815,3.104367,-0.969186,-1.066730
14.332162,2.983018,3.100057,-0.952943,-1.050892
14.337164,2.978302,3.093781,-0.936640,-1.035216
14.342166,2.973668,3.089661,-0.920030,-1.021883
14.347168,2.969118,3.083567,-0.903382,-1.001967
14.352170,2.964651,3.079498,-0.886693,-1.001747
14.357172,2.960268,3.073517,-0.869962,-0.986860
14.362174,2.955968,3.069786,-0.853377,-0.962390
14.367176,2.951751,3.064047,-0.836845,-0.945565
14.372178,2.947616,3.060019,-0.820404,-0.946703
14.377180,2.943563,3.054365,-0.803938,-0.933680
14.382182,2.939593,3.050742,-0.787446,-0.918358
14.387184,2.935705,3.045260,-0.771249,-0.904940
14.392186,2.931897,3.041791,-0.755187,-0.892080
14.397188,2.928169,3.036479,-0.739150,-0.872143
14.402190,2.924521,3.033696,-0.723200,-0.844049
14.407192,2.920953,3.023108,-0.707428,-0.836066
14.412194,2.917462,3.019942,-0.692029,-0.827764
14.417196,2.914048,3.015008,-0.676843,-0.813345
14.422198,2.910709,3.011867,-0.661770,-0.807332
14.427200,2.907445,3.007059,-0.646672,-0.788817
14.432202,2.904257,3.003729,-0.631304,-0.763070
14.437204,2.901147,2.999193,-0.615806,-0.741841
14.442206,2.898115,2.996233,-0.600205,-0.726341
14.447208,2.895161,2.991904,-0.584255,-0.710645
14.452210,2.892289,2.989033,-0.568017,-0.705293
14.457212,2.889498,2.984840,-0.551560,-0.686124
14.462214,2.886790,2.982015,-0.535043,-0.680612
14.467216,2.884164,2.977972,-0.518484,-0.662773
14.472219,2.881621,2.975242,-0.502083,-0.654728
14.477221,2.879160,2.971348,-0.485771,-0.638969
14.482223,2.876779,2.968632,-0.469606,-0.631668
14.487225,2.874480,2.964889,-0.453538,-0.608828
14.492227,2.872259,2.962473,-0.437815,-0.599526
14.497229,2.870117,2.958907,-0.422254,-0.580992
14.502231,2.868052,2.956295,-0.406734,-0.580024
14.507233,2.866066,2.963277,-0.390985,-0.496165
14.512235,2.864158,2.961568,-0.375007,-0.489321
14.517237,2.862332,2.958666,-0.358756,-0.470783
14.522239,2.860587,2.956788,-0.342359,-0.461592
14.527241,2.858925,2.954046,-0.325814,-0.445109
14.532243,2.857346,2.952237,-0.309297,-0.429912
14.537245,2.855848,2.949705,-0.292948,-0.408354
14.542247,2.854432,2.948110,-0.276568,-0.397131
14.547249,2.853098,2.945759,-0.260453,-0.382507
14.552251,2.851844,2.944288,-0.244483,-0.364961
14.557253,2.850669,2.942141,-0.228587,-0.345109
14.562255,2.849574,2.940818,-0.212905,-0.329045
14.567257,2.848555,2.938880,-0.197571,-0.309609
14.572259,2.847613,2.937507,-0.182251,-0.307581
14.577261,2.846748,2.935700,-0.167029,-0.290470
14.582263,2.845958,2.934643,-0.151884,-0.278681
14.587265,2.845243,2.933004,-0.137137,-0.262494
14.592267,2.844601,2.931764,-0.122656,-0.259415
14.597269,2.844031,2.930236,-0.108331,-0.243822
14.602271,2.843532,2.929350,-0.094202,-0.230899
14.607273,2.843104,2.941280,-0.079933,-0.123832
14.612275,2.842747,2.941177,-0.065636,-0.119074
14.617277,2.842463,2.940489,-0.051254,-0.106013
14.622279,2.842249,2.940040,-0.036969,-0.092639
14.627281,2.842107,2.939510,-0.022859,-0.077100
14.632283,2.842035,2.939226,-0.008838,-0.068728
14.637285,2.842031,2.938848,0.004846,-0.054851
14.642287,2.842096,2.938641,0.018337,-0.046519
14.647289,2.842227,2.938387,0.031476,-0.032638
14.652291,2.842423,2.938262,0.044160,-0.025230
14.657293,2.842680,2.938128,0.056417,-0.014805
14.662295,2.842999,2.938119,0.068325,-0.005975
14.667297,2.843375,2.938115,0.079848,0.010148
14.672299,2.843808,2.938183,0.090998,0.020332
14.677301,2.844295,2.938323,0.101855,0.032075
14.682303,2.844836,2.938617,0.112467,0.043496
14.687305,2.845430,2.938898,0.122784,0.051093
14.692307,2.846074,2.939129,0.132729,0.058139
14.697309,2.846767,2.939498,0.142265,0.069207
14.702312,2.847506,2.939849,0.151595,0.076130
14.707314,2.848291,2.949624,0.160557,0.115277
14.712316,2.849119,2.950024,0.169087,0.118956
14.717318,2.849989,2.950756,0.177161,0.129104
14.722320,2.850898,2.951445,0.184748,0.130199
14.727322,2.851843,2.952246,0.191800,0.139371
14.732324,2.852822,2.952753,0.198356,0.150404
14.737326,2.853832,2.953666,0.204255,0.153797
14.742328,2.854869,2.954288,0.209489,0.158387
14.747330,2.855931,2.955253,0.214057,0.165023
14.752332,2.857013,2.955909,0.217950,0.168002
14.757334,2.858113,2.956921,0.221193,0.169034
14.762336,2.859227,2.957637,0.223807,0.170266
14.767338,2.860352,2.958658,0.225837,0.170764
14.772340,2.861486,2.959275,0.227316,0.167259
14.777342,2.862625,2.960280,0.228285,0.168577
14.782344,2.863768,2.961042,0.228806,0.171672
14.787346,2.864913,2.962071,0.228916,0.170355
14.792348,2.866057,2.962828,0.228659,0.172732
14.797350,2.867198,2.963860,0.228077,0.168952
14.802352,2.868336,2.965149,0.227208,0.188660
14.807354,2.869469,2.957656,0.226081,0.188815
14.812356,2.870595,2.958184,0.224704,0.192994
14.817358,2.871714,2.959350,0.223130,0.196801
14.822360,2.872825,2.960436,0.221397,0.185895
14.827362,2.873926,2.961538,0.219477,0.180805
14.832364,2.875017,2.962234,0.217388,0.181840
14.837366,2.876097,2.963327,0.215104,0.180258
14.842368,2.877165,2.964044,0.212650,0.178763
14.847370,2.878221,2.965115,0.210030,0.179791
14.852372,2.879263,2.965774,0.207314,0.168039
14.857374,2.880291,2.966777,0.204502,0.164775
14.862376,2.881305,2.967154,0.201585,0.141873
14.867378,2.882304,2.967989,0.198591,0.134160
14.872380,2.883288,2.968705,0.195494,0.140767
14.877382,2.884256,2.969540,0.192292,0.135438
14.882384,2.885207,2.970313,0.189030,0.145933
14.887386,2.886142,2.971182,0.185678,0.143710
14.892388,2.887060,2.971856,0.182263,0.144585
14.897390,2.887962,2.972703,0.178737,0.137487
14.902392,2.888845,2.972829,0.175145,0.120577
14.907394,2.889709,2.960367,0.171386,0.111973
14.912396,2.890555,2.960744,0.167532,0.110624
14.917398,2.891381,2.961406,0.163800,0.106779
14.922400,2.892189,2.961957,0.160191,0.101099
14.927402,2.892980,2.962556,0.156805,0.095936
14.932405,2.893754,2.963018,0.153711,0.089249
14.937407,2.894514,2.963542,0.150765,0.084939
14.942409,2.895260,2.963873,0.147950,0.081987
14.947411,2.895991,2.964350,0.145308,0.075651
14.952413,2.896710,2.964648,0.142744,0.071397
14.957415,2.897417,2.965067,0.140380,0.067457
14.962417,2.898112,2.965143,0.138231,0.049762
14.967419,2.898798,2.965431,0.136361,0.047196
14.972421,2.899474,2.965496,0.134684,0.039397
14.977423,2.900143,2.965730,0.133306,0.037208
14.982425,2.900806,2.965782,0.132231,0.034412
14.987427,2.901465,2.965985,0.131463,0.031800
14.992429,2.902121,2.966152,0.130994,0.032242
14.997431,2.902775,2.966344,0.130822,0.032075
15.002433,2.903430,2.966364,0.130928,0.029348
15.007435,2.904085,2.981480,0.131335,0.104831
15.012437,2.904744,2.982046,0.132069,0.100504
15.017439,2.905407,2.982661,0.133052,0.104618
15.022441,2.906076,2.983178,0.134117,0.101249
15.027443,2.906749,2.983789,0.135083,0.102526
15.032445,2.907427,2.984231,0.135806,0.100670
15.037447,2.908108,2.984835,0.136172,0.099425
15.042449,2.908788,2.985209,0.136109,0.102022
15.047451,2.909467,2.985819,0.135584,0.102080
15.052453,2.910142,2.986231,0.134544,0.102905
15.057455,2.910810,2.986840,0.132954,0.102679
15.062457,2.911469,2.987260,0.130798,0.101906
15.067459,2.912115,2.987869,0.128027,0.099566
15.072461,2.912745,2.988289,0.124729,0.099461
15.077463,2.913357,2.988876,0.120825,0.094340
15.082465,2.913949,2.989220,0.116317,0.089971
15.087467,2.914515,2.989758,0.111370,0.089019
15.092469,2.915057,2.990142,0.106228,0.086586
15.097471,2.915572,2.990644,0.100924,0.077593
15.102473,2.916061,2.990981,0.095550,0.072445
15.107475,2.916523,2.985855,0.090207,0.022275
15.112477,2.916958,2.985938,0.084917,0.017860
15.117479,2.917367,2.986031,0.079656,0.011370
15.122481,2.917749,2.986039,0.074422,0.007683
15.127483,2.918106,2.986072,0.069425,0.002817
15.132485,2.918438,2.986062,0.064618,0.001790
15.137487,2.918747,2.986072,0.059975,-0.001096
15.142489,2.919034,2.986062,0.055589,-0.004448
15.147491,2.919300,2.986024,0.051450,-0.009803
15.152493,2.919545,2.985963,0.047456,-0.013785
15.157495,2.919770,2.985873,0.043694,-0.019071
15.162498,2.919978,2.985843,0.040149,-0.018578
15.167500,2.920169,2.985724,0.036901,-0.023769
15.172502,2.920344,2.985578,0.033941,-0.026443
15.177504,2.920506,2.985412,0.031237,-0.027640
15.182506,2.920655,2.985297,0.028742,-0.028584
15.187508,2.920792,2.985113,0.026403,-0.035413
15.192510,2.920917,2.984969,0.024187,-0.035685
15.197512,2.921032,2.984751,0.022062,-0.039126
15.202514,2.921136,2.984296,0.019987,-0.048569
15.207516,2.921230,2.979753,0.017920,-0.060787
15.212518,2.921313,2.979460,0.015839,-0.059000
15.217520,2.921386,2.979096,0.013805,-0.063638
15.222522,2.921449,2.978976,0.011872,-0.069511
15.227524,2.921503,2.978558,0.010098,-0.072654
15.232526,2.921549,2.978271,0.008549,-0.074603
15.237528,2.921588,2.977823,0.007288,-0.074402
15.242530,2.921622,2.977530,0.006351,-0.079493
15.247532,2.921651,2.977053,0.005713,-0.080629
15.252534,2.921679,2.976746,0.005359,-0.081682
15.257536,2.921705,2.976257,0.005247,-0.080999
15.262538,2.921731,2.975945,0.005344,-0.080153
15.267540,2.921759,2.975461,0.005650,-0.081476
15.272542,2.921788,2.975189,0.006171,-0.079038
15.277544,2.921821,2.974711,0.006898,-0.079876
15.282546,2.921859,2.974346,0.007790,-0.081108
15.287548,2.921900,2.973850,0.008815,-0.084896
15.292550,2.921948,2.973567,0.009927,-0.083009
15.297552,2.922002,2.973065,0.011114,-0.083383
15.302554,2.922061,2.972584,0.012360,-0.086811
15.307556,2.922127,2.988722,0.013596,0.024548
15.312558,2.922198,2.988996,0.014770,0.022336
15.317560,2.922276,2.989134,0.015864,0.023385
15.322562,2.922358,2.989443,0.016851,0.015296
15.327564,2.922445,2.989527,0.017697,0.011755
15.332566,2.922535,2.989555,0.018385,0.012990
15.337568,2.922629,2.989632,0.018900,0.011275
15.342570,2.922725,2.989672,0.019251,0.008975
15.347572,2.922822,2.989718,0.019466,0.007339
15.352574,2.922920,2.989725,0.019582,0.004063
15.357576,2.923017,2.989740,0.019634,0.000429
15.362578,2.923115,2.989709,0.019637,-0.001468
15.367580,2.923213,2.989686,0.019611,-0.007568
15.372582,2.923311,2.989983,0.019584,0.007861
15.377584,2.923408,2.990032,0.019585,0.008251
15.382586,2.923506,2.990202,0.019628,0.012556
15.387589,2.923604,2.990278,0.019713,0.015556
15.392591,2.923703,2.990499,0.019829,0.022842
15.397593,2.923803,2.990640,0.019969,0.025314
15.402595,2.923903,2.990856,0.020099,0.029068
15.407597,2.924004,2.989162,0.020180,0.023263
15.412599,2.924105,2.989359,0.020186,0.022523
15.417601,2.924206,2.989504,0.020107,0.026698
15.422603,2.924306,2.989360,0.019933,0.035313
15.427605,2.924405,2.989584,0.019647,0.039259
15.432607,2.924502,2.989779,0.019215,0.036991
15.437609,2.924597,2.989992,0.018598,0.034414
15.442611,2.924687,2.990135,0.017755,0.032368
15.447613,2.924773,2.990329,0.016657,0.032313
15.452615,2.924852,2.990455,0.015318,0.031846
15.457617,2.924924,2.990645,0.013789,0.031104
15.462619,2.924988,2.990684,0.012102,0.025216
15.467621,2.925043,2.990839,0.010315,0.023774
15.472623,2.925089,2.991059,0.008433,0.026482
15.477625,2.925126,2.991220,0.006496,0.029283
15.482627,2.925152,2.991086,0.004525,0.020426
15.487629,2.925169,2.991198,0.002535,0.017268
15.492631,2.925176,2.990984,0.000532,0.006290
